file_path,role,owner,loc,type_only_file,import_count,runtime_import_count,internal_outbound_count,open_platform_outbound_count,cross_module_outbound_count,inbound_consumer_count,test_consumer_count,cross_module_inbound_count,reverse_dependency_count,cycle_member,cycle_id,runtime_boundary_tokens,stable_entry_suggestion,phase27_target_suggestion,phase27_eligible,phase27_block_reason
src/modules/open-platform/tests/AiCreditMeteringRulesApiRoute.test.ts,test,ai_runtime,240,no,7,7,1,4,1,0,0,0,0,no,,database；environment；network；credential_or_provider,src/modules/open-platform/ai_runtime/index.ts,src/modules/open-platform/domain/ai_runtime/AiCreditMeteringRulesApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/AiCreditMeteringRulesClient.test.ts,test,ai_runtime,166,no,2,2,1,1,0,0,0,0,0,no,,credential_or_provider,src/modules/open-platform/ai_runtime/index.ts,src/modules/open-platform/domain/ai_runtime/AiCreditMeteringRulesClient.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/AiCreditMeteringRulesManagement.test.ts,test,ai_runtime,219,no,2,2,1,1,0,0,0,0,0,no,,network；credential_or_provider,src/modules/open-platform/ai_runtime/index.ts,src/modules/open-platform/domain/ai_runtime/AiCreditMeteringRulesManagement.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/AiQuotaBoundaryPanel.test.tsx,test,commercial_entitlement,30,no,3,3,1,1,0,0,0,0,0,no,,browser_runtime,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/AiQuotaBoundaryPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/AiUsageCreditsApiRoute.test.ts,test,shared,351,no,5,5,1,3,1,0,0,0,0,no,,database；network；credential_or_provider,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/AiUsageCreditsApiRoute.test.ts,no,not_domain_or_contract；shared_owner；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/AiUsageCreditsClient.test.ts,test,shared,268,no,2,2,1,1,0,0,0,0,0,no,,credential_or_provider,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/AiUsageCreditsClient.test.ts,no,not_domain_or_contract；shared_owner；runtime_boundary；no_exports
src/modules/open-platform/tests/AiUsageCreditsManagement.test.ts,test,shared,429,no,2,2,1,1,0,0,0,0,0,no,,network；credential_or_provider,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/AiUsageCreditsManagement.test.ts,no,not_domain_or_contract；shared_owner；runtime_boundary；no_exports
src/modules/open-platform/tests/CommercialBoundaryPanel.test.tsx,test,commercial_entitlement,30,no,3,3,1,1,0,0,0,0,0,no,,browser_runtime,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/CommercialBoundaryPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/HomepageBrandApiRoute.test.ts,test,homepage_brand,273,no,12,11,3,10,2,0,0,0,0,no,,database；network,src/modules/open-platform/homepage_brand/index.ts,src/modules/open-platform/domain/homepage_brand/HomepageBrandApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；high_import_count；no_exports
src/modules/open-platform/tests/HomepageBrandAssetPublicRoute.test.ts,test,homepage_brand,46,no,4,4,1,2,0,0,0,0,0,no,,network,src/modules/open-platform/homepage_brand/index.ts,src/modules/open-platform/domain/homepage_brand/HomepageBrandAssetPublicRoute.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/HomepageBrandAssetStorage.test.ts,test,homepage_brand,55,no,5,5,1,1,0,0,0,0,0,no,,environment,src/modules/open-platform/homepage_brand/index.ts,src/modules/open-platform/domain/homepage_brand/HomepageBrandAssetStorage.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/HomepageBrandConfig.test.ts,test,homepage_brand,87,no,2,2,0,1,1,0,0,0,0,no,,network,src/modules/open-platform/homepage_brand/index.ts,src/modules/open-platform/domain/homepage_brand/HomepageBrandConfig.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/HomepageBrandLocalRepository.test.ts,test,homepage_brand,143,no,10,10,2,4,1,0,0,0,0,no,,database；environment,src/modules/open-platform/homepage_brand/index.ts,src/modules/open-platform/domain/homepage_brand/HomepageBrandLocalRepository.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；high_import_count；no_exports
src/modules/open-platform/tests/HomepageBrandPanel.test.tsx,test,homepage_brand,859,no,5,5,1,3,2,0,0,0,0,no,,browser_runtime,src/modules/open-platform/homepage_brand/index.ts,src/modules/open-platform/domain/homepage_brand/HomepageBrandPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；runtime_boundary；cross_module_outbound；large_file；no_exports
src/modules/open-platform/tests/HomepageBrandRepository.test.ts,test,homepage_brand,39,no,4,4,1,1,0,0,0,0,0,no,,environment,src/modules/open-platform/homepage_brand/index.ts,src/modules/open-platform/domain/homepage_brand/HomepageBrandRepository.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/HomepageBrandSchema.test.ts,test,homepage_brand,54,no,4,4,0,1,0,0,0,0,0,no,,database；environment,src/modules/open-platform/homepage_brand/index.ts,src/modules/open-platform/domain/homepage_brand/HomepageBrandSchema.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/HomepageBrandService.test.ts,test,homepage_brand,357,no,3,3,1,2,1,0,0,0,0,no,,,src/modules/open-platform/homepage_brand/index.ts,src/modules/open-platform/domain/homepage_brand/HomepageBrandService.test.ts,no,not_domain_or_contract；cross_module_outbound；no_exports
src/modules/open-platform/tests/OpenConnectionRoadmapPanel.test.tsx,test,shared,29,no,3,3,1,1,0,0,0,0,0,no,,browser_runtime,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/OpenConnectionRoadmapPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；shared_owner；runtime_boundary；no_exports
src/modules/open-platform/tests/OpenPlatformAiCreditMeteringRulesPanel.test.tsx,test,ai_runtime,224,no,3,3,1,1,0,0,0,0,0,no,,network；credential_or_provider,src/modules/open-platform/ai_runtime/index.ts,src/modules/open-platform/domain/ai_runtime/OpenPlatformAiCreditMeteringRulesPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/OpenPlatformAiModelConfigContract.test.ts,test,platform_config,186,no,2,2,1,1,0,0,0,0,0,no,,network；credential_or_provider,src/modules/open-platform/platform_config/index.ts,src/modules/open-platform/domain/platform_config/OpenPlatformAiModelConfigContract.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/OpenPlatformAiModelConfigPanel.test.tsx,test,platform_config,854,no,6,6,1,2,1,0,0,0,0,no,,environment；network；credential_or_provider,src/modules/open-platform/platform_config/index.ts,src/modules/open-platform/domain/platform_config/OpenPlatformAiModelConfigPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；runtime_boundary；cross_module_outbound；large_file；no_exports
src/modules/open-platform/tests/OpenPlatformAiModelConfigPersistence.test.ts,test,platform_config,459,no,5,4,2,4,1,0,0,0,0,no,,database；network；credential_or_provider,src/modules/open-platform/platform_config/index.ts,src/modules/open-platform/domain/platform_config/OpenPlatformAiModelConfigPersistence.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/OpenPlatformAiModelRegistryContract.test.ts,test,shared,281,no,2,2,1,1,0,0,0,0,0,no,,credential_or_provider,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/OpenPlatformAiModelRegistryContract.test.ts,no,not_domain_or_contract；shared_owner；runtime_boundary；no_exports
src/modules/open-platform/tests/OpenPlatformAiModelVendorOperations.test.ts,test,provider_config,682,no,10,9,3,7,2,0,0,0,0,no,,database；environment；network；credential_or_provider,src/modules/open-platform/provider_config/index.ts,src/modules/open-platform/domain/provider_config/OpenPlatformAiModelVendorOperations.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；large_file；high_import_count；no_exports
src/modules/open-platform/tests/OpenPlatformAiProviderConfig.test.ts,test,provider_config,295,no,6,6,2,4,1,0,0,0,0,no,,environment；network；credential_or_provider,src/modules/open-platform/provider_config/index.ts,src/modules/open-platform/domain/provider_config/OpenPlatformAiProviderConfig.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/OpenPlatformAiReadonlyContract.test.ts,test,shared,154,no,3,3,1,2,0,0,0,0,0,no,,network；credential_or_provider,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/OpenPlatformAiReadonlyContract.test.ts,no,not_domain_or_contract；shared_owner；runtime_boundary；no_exports
src/modules/open-platform/tests/OpenPlatformAiReadonlyPanel.test.tsx,test,shared,224,no,4,4,1,2,1,0,0,0,0,no,,,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/OpenPlatformAiReadonlyPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；shared_owner；cross_module_outbound；no_exports
src/modules/open-platform/tests/OpenPlatformAiRuntimeConfig.test.ts,test,platform_config,149,no,4,4,1,3,1,0,0,0,0,no,,network；credential_or_provider,src/modules/open-platform/platform_config/index.ts,src/modules/open-platform/domain/platform_config/OpenPlatformAiRuntimeConfig.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/OpenPlatformAiRuntimeSmoke.test.ts,test,ai_runtime,301,no,6,6,2,5,2,0,0,0,0,no,,network；credential_or_provider,src/modules/open-platform/ai_runtime/index.ts,src/modules/open-platform/domain/ai_runtime/OpenPlatformAiRuntimeSmoke.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/OpenPlatformAiUsageCostContract.test.ts,test,shared,151,no,2,2,1,1,0,0,0,0,0,no,,credential_or_provider,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/OpenPlatformAiUsageCostContract.test.ts,no,not_domain_or_contract；shared_owner；runtime_boundary；no_exports
src/modules/open-platform/tests/OpenPlatformAiUsageCreditsPanel.test.tsx,test,shared,884,no,3,3,1,1,0,0,0,0,0,no,,network；browser_runtime；credential_or_provider,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/OpenPlatformAiUsageCreditsPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；shared_owner；runtime_boundary；large_file；no_exports
src/modules/open-platform/tests/OpenPlatformAuditEventsPanel.test.tsx,test,audit,235,no,3,3,1,1,0,0,0,0,0,no,,,src/modules/open-platform/audit/index.ts,src/modules/open-platform/domain/audit/OpenPlatformAuditEventsPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；no_exports
src/modules/open-platform/tests/OpenPlatformGovernanceDomain.test.ts,test,shared,112,no,3,3,1,2,1,0,0,0,0,no,,browser_runtime；credential_or_provider,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/OpenPlatformGovernanceDomain.test.ts,no,not_domain_or_contract；shared_owner；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/OpenPlatformGovernancePanel.test.tsx,test,shared,39,no,3,3,1,1,0,0,0,0,0,no,,browser_runtime,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/OpenPlatformGovernancePanel.test.tsx,no,not_plain_ts；not_domain_or_contract；shared_owner；runtime_boundary；no_exports
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementApiContract.test.ts,test,knowledge,287,no,5,5,1,4,0,0,0,0,0,no,,network,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/OpenPlatformKnowledgeManagementApiContract.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementPanel.test.tsx,test,knowledge,1910,no,7,7,3,4,1,0,0,0,0,no,,network,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/OpenPlatformKnowledgeManagementPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；runtime_boundary；cross_module_outbound；large_file；no_exports
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealApiRoute.test.ts,test,knowledge,541,no,9,8,1,6,0,0,0,0,0,no,,database；network,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/OpenPlatformKnowledgeManagementRealApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；high_import_count；no_exports
src/modules/open-platform/tests/OpenPlatformKnowledgeManagementRealCore.test.ts,test,knowledge,333,no,3,2,2,2,0,0,0,0,0,no,,,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/OpenPlatformKnowledgeManagementRealCore.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/OpenPlatformTenantManagementApiRoute.test.ts,test,tenant_governance,364,no,6,5,1,5,2,0,0,0,0,no,,database；network,src/modules/open-platform/tenant_governance/index.ts,src/modules/open-platform/domain/tenant_governance/OpenPlatformTenantManagementApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/OpenPlatformTenantManagementDomain.test.ts,test,tenant_governance,218,no,3,3,1,1,0,0,0,0,0,no,,,src/modules/open-platform/tenant_governance/index.ts,src/modules/open-platform/domain/tenant_governance/OpenPlatformTenantManagementDomain.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/OpenPlatformTenantManagementPanel.test.tsx,test,tenant_governance,1066,no,3,3,1,1,0,0,0,0,0,no,,browser_runtime,src/modules/open-platform/tenant_governance/index.ts,src/modules/open-platform/domain/tenant_governance/OpenPlatformTenantManagementPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；runtime_boundary；large_file；no_exports
src/modules/open-platform/tests/OpenPlatformTenantManagementRepository.test.ts,test,tenant_governance,390,no,5,4,1,3,0,0,0,0,0,no,,database,src/modules/open-platform/tenant_governance/index.ts,src/modules/open-platform/domain/tenant_governance/OpenPlatformTenantManagementRepository.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/OpenPlatformTenantManagementView.test.ts,test,tenant_governance,137,no,3,2,2,2,0,0,0,0,0,no,,,src/modules/open-platform/tenant_governance/index.ts,src/modules/open-platform/domain/tenant_governance/OpenPlatformTenantManagementView.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/PackageAiQuotaReadonlyApiRoute.test.ts,test,commercial_entitlement,123,no,3,3,0,2,1,0,0,0,0,no,,database；network；credential_or_provider,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/PackageAiQuotaReadonlyApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/PackageAiQuotaReadonlyService.test.ts,test,commercial_entitlement,102,no,2,2,1,1,0,0,0,0,0,no,,credential_or_provider,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/PackageAiQuotaReadonlyService.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/PlanCatalogApiRoute.test.ts,test,commercial_entitlement,365,no,10,9,1,9,2,0,0,0,0,no,,database；network,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/PlanCatalogApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；high_import_count；no_exports
src/modules/open-platform/tests/PlanCatalogDomain.test.ts,test,commercial_entitlement,180,no,2,2,1,1,0,0,0,0,0,no,,,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/PlanCatalogDomain.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/PlanCatalogRepository.test.ts,test,commercial_entitlement,173,no,5,4,1,3,0,0,0,0,0,no,,database,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/PlanCatalogRepository.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/PlatformCommercialHealthClient.test.ts,test,commercial_entitlement,134,no,2,2,1,1,0,0,0,0,0,no,,,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/PlatformCommercialHealthClient.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/PlatformCommercialHealthDomain.test.ts,test,commercial_entitlement,438,no,4,2,2,3,1,0,0,0,0,no,,,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/PlatformCommercialHealthDomain.test.ts,no,not_domain_or_contract；cross_module_outbound；no_exports
src/modules/open-platform/tests/PlatformConsoleUx.test.tsx,test,shared,16,no,3,3,0,1,1,0,0,0,0,no,,,src/modules/open-platform/shared/index.ts,src/modules/open-platform/domain/shared/PlatformConsoleUx.test.tsx,no,not_plain_ts；not_domain_or_contract；shared_owner；cross_module_outbound；no_exports
src/modules/open-platform/tests/PlatformEntitlementUsageApiRoute.test.ts,test,commercial_entitlement,192,no,3,3,0,2,1,0,0,0,0,no,,database；network；credential_or_provider,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/PlatformEntitlementUsageApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/PlatformKnowledgeAiProviderSafetyAdapter.test.ts,test,knowledge,200,no,2,2,1,1,0,0,0,0,0,no,,credential_or_provider,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeAiProviderSafetyAdapter.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/PlatformKnowledgeAiProviderSafetyAdapterDoc.test.ts,test,knowledge,26,no,2,2,0,0,0,0,0,0,0,no,,environment,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeAiProviderSafetyAdapterDoc.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/PlatformKnowledgeAiReadinessE2EDoc.test.ts,test,knowledge,28,no,2,2,0,0,0,0,0,0,0,no,,environment,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeAiReadinessE2EDoc.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/PlatformKnowledgeAiReadinessEvaluation.test.ts,test,knowledge,447,no,8,5,7,7,0,0,0,0,0,no,,credential_or_provider,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeAiReadinessEvaluation.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,test,knowledge,408,no,9,9,1,7,2,0,0,0,0,no,,database；network,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeDirectoryManagementApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；high_import_count；no_exports
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,test,knowledge,641,no,18,14,4,11,2,0,0,0,0,no,,database；environment；network；next_runtime,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeDocumentParsingApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；large_file；high_import_count；no_exports
src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingService.test.ts,test,knowledge,1231,no,9,7,4,6,2,0,0,0,0,no,,environment；network；browser_runtime,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeDocumentParsingService.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；large_file；high_import_count；no_exports
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts,test,knowledge,271,no,8,8,1,6,1,0,0,0,0,no,,database；network,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchService.test.ts,test,knowledge,634,no,3,2,2,2,0,0,0,0,0,no,,network；credential_or_provider,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeEmbeddingVectorSearchService.test.ts,no,not_domain_or_contract；runtime_boundary；large_file；no_exports
src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,test,knowledge,539,no,20,17,3,11,2,0,0,0,0,no,,database；environment；network；next_runtime,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeFileManagementApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；high_import_count；no_exports
src/modules/open-platform/tests/PlatformKnowledgeFileManagementService.test.ts,test,knowledge,543,no,4,3,2,3,1,0,0,0,0,no,,,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeFileManagementService.test.ts,no,not_domain_or_contract；cross_module_outbound；no_exports
src/modules/open-platform/tests/PlatformKnowledgeFileStorage.test.ts,test,knowledge,50,no,5,5,1,1,0,0,0,0,0,no,,environment,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeFileStorage.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/PlatformKnowledgeIndexingJobService.test.ts,test,knowledge,531,no,5,3,4,4,0,0,0,0,0,no,,credential_or_provider,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeIndexingJobService.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchApiRoute.test.ts,test,knowledge,241,no,7,7,1,5,1,0,0,0,0,no,,database；network,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeKeywordSearchApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchService.test.ts,test,knowledge,395,no,3,2,2,2,0,0,0,0,0,no,,,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeKeywordSearchService.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/PlatformKnowledgeMockContract.test.ts,test,knowledge,108,no,2,2,1,1,0,0,0,0,0,no,,,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeMockContract.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/PlatformKnowledgeProductionGoNoGoAcceptance.test.ts,test,knowledge,431,no,10,7,7,7,0,0,0,0,0,no,,environment；credential_or_provider,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeProductionGoNoGoAcceptance.test.ts,no,not_domain_or_contract；runtime_boundary；high_import_count；no_exports
src/modules/open-platform/tests/PlatformKnowledgeProductionGoNoGoDoc.test.ts,test,knowledge,36,no,2,2,0,0,0,0,0,0,0,no,,environment,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeProductionGoNoGoDoc.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/PlatformKnowledgeProductionGovernanceDoc.test.ts,test,knowledge,36,no,3,3,0,0,0,0,0,0,0,no,,environment,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeProductionGovernanceDoc.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/PlatformKnowledgeProductionGovernancePolicy.test.ts,test,knowledge,571,no,5,5,1,2,1,0,0,0,0,no,,environment,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeProductionGovernancePolicy.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/PlatformKnowledgeQaApiRoute.test.ts,test,knowledge,644,no,16,16,1,9,1,0,0,0,0,no,,database；environment；network；next_runtime,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeQaApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；large_file；high_import_count；no_exports
src/modules/open-platform/tests/PlatformKnowledgeQaFinalAcceptanceDoc.test.ts,test,knowledge,40,no,3,3,0,0,0,0,0,0,0,no,,environment,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeQaFinalAcceptanceDoc.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/PlatformKnowledgeQaService.test.ts,test,knowledge,609,no,7,4,6,6,0,0,0,0,0,no,,credential_or_provider,src/modules/open-platform/knowledge/index.ts,src/modules/open-platform/domain/knowledge/PlatformKnowledgeQaService.test.ts,no,not_domain_or_contract；runtime_boundary；large_file；no_exports
src/modules/open-platform/tests/ProductPlanPanel.test.tsx,test,commercial_entitlement,455,no,3,3,1,1,0,0,0,0,0,no,,,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/ProductPlanPanel.test.tsx,no,not_plain_ts；not_domain_or_contract；no_exports
src/modules/open-platform/tests/TenantAccountManagementApiRoute.test.ts,test,tenant_governance,313,no,8,7,1,6,3,0,0,0,0,no,,database；network,src/modules/open-platform/tenant_governance/index.ts,src/modules/open-platform/domain/tenant_governance/TenantAccountManagementApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/TenantAccountManagementRepository.test.ts,test,tenant_governance,473,no,5,4,1,3,0,0,0,0,0,no,,database,src/modules/open-platform/tenant_governance/index.ts,src/modules/open-platform/domain/tenant_governance/TenantAccountManagementRepository.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
src/modules/open-platform/tests/TenantAccountManagementService.test.ts,test,tenant_governance,187,no,2,2,1,1,0,0,0,0,0,no,,,src/modules/open-platform/tenant_governance/index.ts,src/modules/open-platform/domain/tenant_governance/TenantAccountManagementService.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/TenantCommercialRecordsApiRoute.test.ts,test,commercial_entitlement,168,no,6,5,1,5,2,0,0,0,0,no,,database；network,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/TenantCommercialRecordsApiRoute.test.ts,no,not_domain_or_contract；runtime_boundary；cross_module_outbound；no_exports
src/modules/open-platform/tests/TenantCommercialRecordsDomain.test.ts,test,commercial_entitlement,70,no,2,2,1,1,0,0,0,0,0,no,,,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/TenantCommercialRecordsDomain.test.ts,no,not_domain_or_contract；no_exports
src/modules/open-platform/tests/TenantCommercialRecordsRepository.test.ts,test,commercial_entitlement,108,no,5,4,1,3,0,0,0,0,0,no,,database,src/modules/open-platform/commercial_entitlement/index.ts,src/modules/open-platform/domain/commercial_entitlement/TenantCommercialRecordsRepository.test.ts,no,not_domain_or_contract；runtime_boundary；no_exports
