current_path,route_url,family_key,domain,version_class,api_version,http_methods,method_count,dynamic_segment_count,pair_status,current_risk,primary_recommended_action,primary_status,governance_scope,auxiliary_marker,page_or_component_reference_count,runtime_code_reference_count,test_reference_file_count,script_reference_file_count,documentation_reference_file_count,page_or_component_reference_files,runtime_code_reference_files,test_reference_files,script_reference_files,documentation_reference_files,caller_evidence_types,evidence_confidence,external_unknown_assumption,compatibility_strategy,compatibility_reason,compatibility_window,retirement_gate,rollback_requirement,minimum_observability,migration_now,phase19_eligible,pilot_rank,pilot_selection_tier
src/app/api/institution/his-connections/[connectionId]/credentials/rotate/route.ts,/api/institution/his-connections/[connectionId]/credentials/rotate,/api/institution/his-connections/[connectionId]/credentials/rotate,institution,unversioned,unversioned,POST,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,1,,,src/modules/institution/tests/HisConnectionCredentialApiRoutes.test.ts,,docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-api-permission-audit-plan.md,documentation；external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/his-connections/[connectionId]/credentials/route.ts,/api/institution/his-connections/[connectionId]/credentials,/api/institution/his-connections/[connectionId]/credentials,institution,unversioned,unversioned,PATCH；POST,2,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,3,0,1,0,1,src/app/api/institution/his-connections/[connectionId]/credentials/clear/route.ts；src/app/api/institution/his-connections/[connectionId]/credentials/revoke/route.ts；src/app/api/institution/his-connections/[connectionId]/credentials/rotate/route.ts,,src/modules/institution/tests/HisConnectionCredentialApiRoutes.test.ts,,docs/superpowers/specs/2026-06-06-phase23-his-connection-credential-api-permission-audit-plan.md,documentation；external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/his-connections/[connectionId]/pause/route.ts,/api/institution/his-connections/[connectionId]/pause,/api/institution/his-connections/[connectionId]/pause,institution,unversioned,unversioned,POST,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,7,,,src/modules/institution/tests/HisConnectionApiRoutes.test.ts,,docs/devlog/2026-06-04.md；docs/superpowers/specs/2026-06-03-his-connection-schema-api-v1-design.md；docs/superpowers/specs/2026-06-03-phase23-his-connection-write-api-v1-design.md；docs/superpowers/specs/2026-06-04-phase23-his-connection-status-api-v1-design.md；docs/superpowers/specs/2026-06-04-phase23-his-connection-status-permission-v1-design.md；docs/superpowers/specs/2026-06-05-phase23-his-connection-status-api-closeout.md；docs/superpowers/specs/2026-06-05-phase23-his-connection-status-route-denied-audit-v1-design.md,documentation；external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/his-connections/[connectionId]/resume/route.ts,/api/institution/his-connections/[connectionId]/resume,/api/institution/his-connections/[connectionId]/resume,institution,unversioned,unversioned,POST,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,7,,,src/modules/institution/tests/HisConnectionApiRoutes.test.ts,,docs/devlog/2026-06-04.md；docs/superpowers/specs/2026-06-03-his-connection-schema-api-v1-design.md；docs/superpowers/specs/2026-06-03-phase23-his-connection-write-api-v1-design.md；docs/superpowers/specs/2026-06-04-phase23-his-connection-status-api-v1-design.md；docs/superpowers/specs/2026-06-04-phase23-his-connection-status-permission-v1-design.md；docs/superpowers/specs/2026-06-05-phase23-his-connection-status-api-closeout.md；docs/superpowers/specs/2026-06-05-phase23-his-connection-status-route-denied-audit-v1-design.md,documentation；external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/his-connections/[connectionId]/revoke/route.ts,/api/institution/his-connections/[connectionId]/revoke,/api/institution/his-connections/[connectionId]/revoke,institution,unversioned,unversioned,POST,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,7,,,src/modules/institution/tests/HisConnectionApiRoutes.test.ts,,docs/devlog/2026-06-04.md；docs/superpowers/specs/2026-06-03-his-connection-schema-api-v1-design.md；docs/superpowers/specs/2026-06-03-phase23-his-connection-write-api-v1-design.md；docs/superpowers/specs/2026-06-04-phase23-his-connection-status-api-v1-design.md；docs/superpowers/specs/2026-06-04-phase23-his-connection-status-permission-v1-design.md；docs/superpowers/specs/2026-06-05-phase23-his-connection-status-api-closeout.md；docs/superpowers/specs/2026-06-05-phase23-his-connection-status-route-denied-audit-v1-design.md,documentation；external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/his-connections/[connectionId]/route.ts,/api/institution/his-connections/[connectionId],/api/institution/his-connections/[connectionId],institution,unversioned,unversioned,DELETE；GET；PATCH,3,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,5,0,5,0,15,src/app/api/institution/his-connections/[connectionId]/credentials/clear/route.ts；src/app/api/institution/his-connections/[connectionId]/credentials/revoke/route.ts；src/app/api/institution/his-connections/[connectionId]/credentials/rotate/route.ts；src/app/api/institution/his-connections/[connectionId]/credentials/route.ts；src/modules/institution/components/HisConnectionReadOnlyPanel.tsx,,src/modules/institution/tests/HisConnectionApiRoutes.test.ts；src/modules/institution/tests/HisConnectionCredentialApiRoutes.test.ts；src/modules/institution/tests/HisConnectionReadOnlyPanel.test.tsx；src/modules/institution/tests/HisConnectionTestConnectionApiRoute.test.ts；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,docs/devlog/2026-06-03.md；docs/devlog/2026-06-04.md；docs/roadmap/2026-05-30-clean-roadmap-from-rebuild-plan.md；docs/superpowers/plans/2026-06-03-his-connection-read-ui-v1.md；docs/superpowers/plans/2026-06-03-phase23-his-connection-write-api-v1.md；docs/superpowers/plans/2026-06-04-phase23-his-connection-create-update-api-route-v1.md；docs/superpowers/specs/2026-06-03-his-connection-read-ui-v1-design.md；docs/superpowers/specs/2026-06-03-his-connection-schema-api-v1-design.md；docs/superpowers/specs/2026-06-03-phase23-his-connection-create-update-api-v1-design.md；docs/superpowers/specs/2026-06-03-phase23-his-connection-write-api-v1-design.md；docs/superpowers/specs/2026-06-04-phase23-his-connection-create-update-api-route-v1-design.md；docs/superpowers/specs/2026-06-04-phase23-his-connection-status-api-v1-design.md；docs/superpowers/specs/2026-06-04-phase23-his-connection-status-permission-v1-design.md；docs/superpowers/specs/2026-06-05-phase23-his-connection-status-api-closeout.md；docs/superpowers/specs/2026-06-05-phase23-his-connection-status-route-denied-audit-v1-design.md,documentation；external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/his-connections/[connectionId]/test-connection/route.ts,/api/institution/his-connections/[connectionId]/test-connection,/api/institution/his-connections/[connectionId]/test-connection,institution,unversioned,unversioned,POST,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,0,0,1,0,7,,,src/modules/institution/tests/HisConnectionTestConnectionApiRoute.test.ts,,docs/devlog/2026-06-07.md；docs/superpowers/plans/2026-06-07-phase23-his-connection-test-connection-health-check.md；docs/superpowers/plans/2026-06-07-phase23-his-real-credential-provider-read-boundary.md；docs/superpowers/plans/2026-06-07-phase23-his-test-connection-closeout.md；docs/superpowers/plans/2026-06-07-phase23-his-test-connection-fake-provider-service.md；docs/superpowers/plans/2026-06-07-phase23-his-test-connection-permission-route.md；docs/superpowers/plans/2026-06-07-phase23-his-test-connection-route-parser-dto.md,documentation；external_unknown_possible；test,repository_non_runtime_only,possible_not_observable_from_repository,REQUIRE_COMPATIBILITY_ENTRY,当前为非版本化唯一入口；虽未发现仓库内运行时调用，但存在测试、文档或仓库外未知客户端风险,retain_current_entry_during_pilot_and_observation,新入口稳定、已知调用方完成迁移且最低观测期无旧入口有效流量后方可提出退役,保留原入口；试点异常时撤销新入口和调用方修改,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/his-connections/route.ts,/api/institution/his-connections,/api/institution/his-connections,institution,unversioned,unversioned,GET；POST,2,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,5,0,6,0,13,src/app/api/institution/his-connections/[connectionId]/credentials/clear/route.ts；src/app/api/institution/his-connections/[connectionId]/credentials/revoke/route.ts；src/app/api/institution/his-connections/[connectionId]/credentials/rotate/route.ts；src/app/api/institution/his-connections/[connectionId]/credentials/route.ts；src/modules/institution/components/HisConnectionReadOnlyPanel.tsx,,src/modules/institution/tests/HisConnectionApiRoutes.test.ts；src/modules/institution/tests/HisConnectionCredentialApiRoutes.test.ts；src/modules/institution/tests/HisConnectionReadOnlyPanel.test.tsx；src/modules/institution/tests/HisConnectionTestConnectionApiRoute.test.ts；src/modules/workspace/tests/V1ReadonlyDemoGateAcceptance.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,docs/devlog/2026-06-03.md；docs/devlog/2026-06-04.md；docs/product/plans/2026-07-02-system-staging-acceptance-01.md；docs/roadmap/2026-05-30-clean-roadmap-from-rebuild-plan.md；docs/superpowers/plans/2026-06-03-his-connection-read-ui-v1.md；docs/superpowers/plans/2026-06-03-phase23-his-connection-write-api-v1.md；docs/superpowers/plans/2026-06-04-phase23-his-connection-create-update-api-route-v1.md；docs/superpowers/specs/2026-06-03-his-connection-read-ui-v1-design.md；docs/superpowers/specs/2026-06-03-his-connection-schema-api-v1-design.md；docs/superpowers/specs/2026-06-03-phase23-his-connection-create-update-api-v1-design.md；docs/superpowers/specs/2026-06-03-phase23-his-connection-write-api-v1-design.md；docs/superpowers/specs/2026-06-04-phase23-his-connection-create-update-api-route-v1-design.md；docs/superpowers/specs/2026-06-04-phase23-his-connection-status-api-v1-design.md,documentation；external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/ai-call/route.ts,/api/institution/knowledge-management/ai-call,/api/institution/knowledge-management/ai-call,institution,unversioned,unversioned,POST,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,1,0,4,0,1,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,src/modules/institution/tests/InstitutionAiCallApiRoute.test.ts；src/modules/institution/tests/InstitutionAiCallCapabilityRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,docs/product/plans/v06-ai-credits-metering-plan-01.md,documentation；external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/ai-call/usage/route.ts,/api/institution/knowledge-management/ai-call/usage,/api/institution/knowledge-management/ai-call/usage,institution,unversioned,unversioned,GET,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,1,0,2,0,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,src/modules/institution/tests/InstitutionAiCallApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx,,,external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/answer/route.ts,/api/institution/knowledge-management/answer,/api/institution/knowledge-management/answer,institution,unversioned,unversioned,POST,1,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,1,0,2,0,2,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx,,src/modules/institution/tests/InstitutionKnowledgeAnswerApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx,,docs/product/acceptance/2026-07-06-v06-kb-end-to-end-acceptance-04a.md；docs/product/plans/2026-07-05-v06-kb-rag-real-provider-metering-audit-03b.md,documentation；external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/indexing-jobs/[jobId]/cancel/route.ts,/api/institution/knowledge-management/indexing-jobs/[jobId]/cancel,/api/institution/knowledge-management/indexing-jobs/[jobId]/cancel,institution,unversioned,unversioned,POST,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,1,0,1,0,1,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts,,docs/product/plans/2026-07-05-v06-kb-indexing-job-pipeline-03d.md,documentation；external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/indexing-jobs/[jobId]/route.ts,/api/institution/knowledge-management/indexing-jobs/[jobId],/api/institution/knowledge-management/indexing-jobs/[jobId],institution,unversioned,unversioned,GET,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,1,0,2,0,1,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx,,docs/product/plans/2026-07-05-v06-kb-indexing-job-pipeline-03d.md,documentation；external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/indexing-jobs/route.ts,/api/institution/knowledge-management/indexing-jobs,/api/institution/knowledge-management/indexing-jobs,institution,unversioned,unversioned,GET；POST,2,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,1,0,2,0,2,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx,,docs/product/acceptance/2026-07-06-v06-kb-end-to-end-acceptance-04a.md；docs/product/plans/2026-07-05-v06-kb-indexing-job-pipeline-03d.md,documentation；external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/download/route.ts,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/download,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/download,institution,unversioned,unversioned,GET,1,2,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,1,0,3,0,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,src/modules/institution/tests/InstitutionKnowledgeDownloadCapabilityRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,,,external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/embeddings/route.ts,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/embeddings,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/embeddings,institution,unversioned,unversioned,POST,1,2,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,1,0,1,0,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts,,,external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks/route.ts,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks,institution,unversioned,unversioned,GET,1,2,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,2,0,2,0,2,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx；src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,,docs/product/plans/2026-07-03-v06-kb-real-function-integration-pre-design-01.md；docs/product/plans/2026-07-04-v06-kb-real-operations-closed-loop-02b-management-and-retrieval-console.md,documentation；external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/route.ts,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse,institution,unversioned,unversioned,GET；POST,2,2,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,2,0,3,0,2,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx；src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,,docs/product/plans/2026-07-03-v06-kb-real-function-integration-pre-design-01.md；docs/product/plans/2026-07-04-v06-kb-real-operations-closed-loop-02b-management-and-retrieval-console.md,documentation；external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/items/[knowledgeId]/files/route.ts,/api/institution/knowledge-management/items/[knowledgeId]/files,/api/institution/knowledge-management/items/[knowledgeId]/files,institution,unversioned,unversioned,GET,1,1,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,2,0,6,0,1,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx；src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,,src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx；src/modules/institution/tests/InstitutionKnowledgeDownloadCapabilityRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,,docs/product/plans/2026-07-03-v06-kb-real-minimum-closed-loop-01.md,documentation；external_unknown_possible；page_or_component；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
src/app/api/institution/knowledge-management/items/route.ts,/api/institution/knowledge-management/items,/api/institution/knowledge-management/items,institution,unversioned,unversioned,GET；PATCH；POST,3,0,unversioned_only,high,API_VERSION_REVIEW,pending,primary_action,,2,1,8,0,5,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx；src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/client/tenant-business-client.ts,src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx；src/modules/institution/tests/InstitutionKnowledgeDownloadCapabilityRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeItemsCapabilityRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,docs/product/acceptance/2026-07-06-v06-kb-end-to-end-acceptance-04a.md；docs/product/plans/2026-07-02-system-staging-acceptance-01.md；docs/product/plans/2026-07-03-v06-kb-real-function-integration-pre-design-01.md；docs/product/plans/2026-07-03-v06-kb-real-minimum-closed-loop-01.md；docs/product/plans/2026-07-04-v06-kb-real-operations-closed-loop-02b-management-and-retrieval-console.md,documentation；external_unknown_possible；page_or_component；runtime_code；test,repository_runtime_lower_bound,possible_not_observable_from_repository,REQUIRE_CLIENT_MIGRATION,存在仓库内运行时代码、页面组件或脚本调用证据，必须先迁移调用方并维持兼容入口,dual_entry_until_known_callers_migrated_and_observed,全部已知调用方完成迁移、回归验证通过且旧入口最低观测期无有效流量后方可提出退役,原入口继续可用；调用方可逐项回切到原路径,按 route_url、HTTP method、status code、认证范围和租户范围记录聚合计数；禁止记录请求体、响应体、凭证或客户数据,no,no,,
