path,route_url,version_class,api_version,domain,family_key,http_methods,method_count,dynamic_segment_count,dynamic_segments,runtime_reference_file_count,test_reference_file_count,script_reference_file_count,runtime_reference_files,test_reference_files,script_reference_files,classification_scope,matrix_presence,current_category,current_recommended_action,current_recommended_target,current_risk,current_phase,current_manual_review_required,current_status,proposal_required,proposed_action,proposal_reason,move_now,migration_ready
src/app/api/institution/knowledge-management/answer/route.ts,/api/institution/knowledge-management/answer,unversioned,unversioned,institution,/api/institution/knowledge-management/answer,POST,1,0,,1,2,0,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx,src/modules/institution/tests/InstitutionKnowledgeAnswerApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/indexing-jobs/[jobId]/cancel/route.ts,/api/institution/knowledge-management/indexing-jobs/[jobId]/cancel,unversioned,unversioned,institution,/api/institution/knowledge-management/indexing-jobs/[jobId]/cancel,POST,1,1,jobId,1,1,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/indexing-jobs/[jobId]/route.ts,/api/institution/knowledge-management/indexing-jobs/[jobId],unversioned,unversioned,institution,/api/institution/knowledge-management/indexing-jobs/[jobId],GET,1,1,jobId,1,2,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/indexing-jobs/route.ts,/api/institution/knowledge-management/indexing-jobs,unversioned,unversioned,institution,/api/institution/knowledge-management/indexing-jobs,GET；POST,2,0,,1,2,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/download/route.ts,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/download,unversioned,unversioned,institution,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/download,GET,1,2,knowledgeId；fileId,1,3,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeDownloadCapabilityRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/embeddings/route.ts,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/embeddings,unversioned,unversioned,institution,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/embeddings,POST,1,2,knowledgeId；fileId,1,1,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks/route.ts,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks,unversioned,unversioned,institution,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/chunks,GET,1,2,knowledgeId；fileId,2,2,0,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx；src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse/route.ts,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse,unversioned,unversioned,institution,/api/institution/knowledge-management/items/[knowledgeId]/files/[fileId]/parse,GET；POST,2,2,knowledgeId；fileId,2,3,0,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx；src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/items/[knowledgeId]/files/route.ts,/api/institution/knowledge-management/items/[knowledgeId]/files,unversioned,unversioned,institution,/api/institution/knowledge-management/items/[knowledgeId]/files,GET,1,1,knowledgeId,2,6,0,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx；src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx；src/modules/institution/tests/InstitutionKnowledgeDownloadCapabilityRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/items/route.ts,/api/institution/knowledge-management/items,unversioned,unversioned,institution,/api/institution/knowledge-management/items,GET；PATCH；POST,3,0,,3,8,0,src/modules/institution/client/tenant-business-client.ts；src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx；src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx；src/modules/institution/tests/InstitutionKnowledgeDownloadCapabilityRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeItemsCapabilityRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeManagementReadonlyApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeDocumentParsingApiRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeFileManagementApiRoute.test.ts；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/qa/audits/route.ts,/api/institution/knowledge-management/qa/audits,unversioned,unversioned,institution,/api/institution/knowledge-management/qa/audits,GET,1,0,,1,2,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeQaApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/qa/route.ts,/api/institution/knowledge-management/qa,unversioned,unversioned,institution,/api/institution/knowledge-management/qa,POST,1,0,,1,3,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeQaCapabilityRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/open-platform/tests/PlatformKnowledgeQaApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/retrieval/route.ts,/api/institution/knowledge-management/retrieval,unversioned,unversioned,institution,/api/institution/knowledge-management/retrieval,GET,1,0,,1,2,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/institution/tests/InstitutionKnowledgeRetrievalCapabilityRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/search/route.ts,/api/institution/knowledge-management/search,unversioned,unversioned,institution,/api/institution/knowledge-management/search,GET,1,0,,1,5,0,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx,src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx；src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/institution/tests/InstitutionKnowledgeSearchApiRoute.test.ts；src/modules/institution/tests/InstitutionKnowledgeSearchCapabilityRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeKeywordSearchApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/upload/route.ts,/api/institution/knowledge-management/upload,unversioned,unversioned,institution,/api/institution/knowledge-management/upload,POST,1,0,,2,2,0,src/modules/institution/components/InstitutionKnowledgeBaseCardPanel.tsx；src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeBaseCardPanel.test.tsx；src/modules/institution/tests/InstitutionKnowledgeUploadApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/knowledge-management/vector-search/route.ts,/api/institution/knowledge-management/vector-search,unversioned,unversioned,institution,/api/institution/knowledge-management/vector-search,GET,1,0,,1,3,0,src/modules/institution/components/InstitutionKnowledgeReadonlyShell.tsx,src/modules/institution/tests/InstitutionKnowledgeReadonlyShell.test.tsx；src/modules/institution/tests/InstitutionKnowledgeVectorSearchCapabilityRoute.test.ts；src/modules/open-platform/tests/PlatformKnowledgeEmbeddingVectorSearchApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/opportunities/route.ts,/api/institution/opportunities,unversioned,unversioned,institution,/api/institution/opportunities,GET,1,0,,0,1,0,,src/modules/institution/tests/OpportunityPoolLegacyApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/real-channel-preflight/evaluate/route.ts,/api/institution/real-channel-preflight/evaluate,unversioned,unversioned,institution,/api/institution/real-channel-preflight/evaluate,POST,1,0,,0,0,0,,,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/real-channel-preflight/route.ts,/api/institution/real-channel-preflight,unversioned,unversioned,institution,/api/institution/real-channel-preflight,GET；POST,2,0,,0,1,0,,src/modules/institution/tests/RealChannelPreflightApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/safety-switch/route.ts,/api/institution/safety-switch,unversioned,unversioned,institution,/api/institution/safety-switch,GET；PATCH,2,0,,0,1,0,,src/modules/security/tests/SafetySwitchApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/treatment-summaries/[summaryId]/follow-up-suggestions/route.ts,/api/institution/treatment-summaries/[summaryId]/follow-up-suggestions,unversioned,unversioned,institution,/api/institution/treatment-summaries/[summaryId]/follow-up-suggestions,GET,1,1,summaryId,1,6,0,src/modules/institution/client/tenant-business-client.ts,src/modules/institution/tests/TenantBusinessClient.test.ts；src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts；src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts；src/modules/institution/tests/TreatmentSummaryDomain.test.ts；src/modules/institution/tests/TreatmentSummaryManagementShell.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/treatment-summaries/[summaryId]/follow-up-tasks/route.ts,/api/institution/treatment-summaries/[summaryId]/follow-up-tasks,unversioned,unversioned,institution,/api/institution/treatment-summaries/[summaryId]/follow-up-tasks,POST,1,1,summaryId,1,5,0,src/modules/institution/client/tenant-business-client.ts,src/modules/institution/tests/TenantBusinessClient.test.ts；src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts；src/modules/institution/tests/TreatmentSummaryDomain.test.ts；src/modules/institution/tests/TreatmentSummaryManagementShell.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/treatment-summaries/[summaryId]/route.ts,/api/institution/treatment-summaries/[summaryId],unversioned,unversioned,institution,/api/institution/treatment-summaries/[summaryId],PATCH,1,1,summaryId,1,8,0,src/modules/institution/client/tenant-business-client.ts,src/modules/institution/tests/TenantBusinessClient.test.ts；src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts；src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts；src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts；src/modules/institution/tests/TreatmentSummaryDomain.test.ts；src/modules/institution/tests/TreatmentSummaryListApiRoutes.test.ts；src/modules/institution/tests/TreatmentSummaryManagementShell.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/treatment-summaries/[summaryId]/void/route.ts,/api/institution/treatment-summaries/[summaryId]/void,unversioned,unversioned,institution,/api/institution/treatment-summaries/[summaryId]/void,POST,1,1,summaryId,1,5,0,src/modules/institution/client/tenant-business-client.ts,src/modules/institution/tests/TenantBusinessClient.test.ts；src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts；src/modules/institution/tests/TreatmentSummaryDomain.test.ts；src/modules/institution/tests/TreatmentSummaryManagementShell.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/treatment-summaries/route.ts,/api/institution/treatment-summaries,unversioned,unversioned,institution,/api/institution/treatment-summaries,GET,1,0,,1,9,0,src/modules/institution/client/tenant-business-client.ts,src/modules/institution/tests/TenantBusinessClient.test.ts；src/modules/institution/tests/TreatmentFollowUpLinkApiRoutes.test.ts；src/modules/institution/tests/TreatmentFollowUpSuggestionsApiRoute.test.ts；src/modules/institution/tests/TreatmentSummaryApiRoutes.test.ts；src/modules/institution/tests/TreatmentSummaryDomain.test.ts；src/modules/institution/tests/TreatmentSummaryListApiRoutes.test.ts；src/modules/institution/tests/TreatmentSummaryManagementShell.test.tsx；src/modules/workspace/tests/V1ReadonlyDemoGateAcceptance.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom-customer-contact-precheck/route.ts,/api/institution/wecom-customer-contact-precheck,unversioned,unversioned,institution,/api/institution/wecom-customer-contact-precheck,GET；POST,2,0,,0,1,0,,src/modules/institution/tests/WeComCustomerContactPrecheckApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom-customer-contact-readonly-proof-mock/route.ts,/api/institution/wecom-customer-contact-readonly-proof-mock,unversioned,unversioned,institution,/api/institution/wecom-customer-contact-readonly-proof-mock,GET；POST,2,0,,0,1,0,,src/modules/institution/tests/WeComCustomerContactReadonlyProofMockApiRoute.test.ts,,phase12_gap,present,institution-app,RUNTIME_BOUNDARY_CONFIRMED_KEEP_CURRENT,src/app/api/institution/wecom-customer-contact-readonly-proof-mock/route.ts,high,8,yes,runtime_boundary_confirmed,yes,API_VERSION_REVIEW,非版本化 route.ts 未纳入第十一阶段候选,no,no
src/app/api/institution/wecom-customer-contact-readonly-proof/route.ts,/api/institution/wecom-customer-contact-readonly-proof,unversioned,unversioned,institution,/api/institution/wecom-customer-contact-readonly-proof,GET；POST,2,0,,0,2,0,,src/modules/institution/tests/WeComCustomerContactReadonlyProofApiRoute.test.ts；src/modules/institution/tests/WeComCustomerContactReadonlyProofMockApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom-customer-mapping/route.ts,/api/institution/wecom-customer-mapping,unversioned,unversioned,institution,/api/institution/wecom-customer-mapping,GET；POST,2,0,,1,3,0,src/modules/institution/client/wecom-customer-mapping-client.ts,src/modules/institution/tests/WeComCustomerMappingApiRoute.test.ts；src/modules/institution/tests/WeComCustomerMappingClient.test.ts；src/modules/institution/tests/WeComCustomerMappingPanel.test.tsx,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom-official-dry-run-config/evaluate/route.ts,/api/institution/wecom-official-dry-run-config/evaluate,unversioned,unversioned,institution,/api/institution/wecom-official-dry-run-config/evaluate,POST,1,0,,0,0,0,,,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom-official-dry-run-config/route.ts,/api/institution/wecom-official-dry-run-config,unversioned,unversioned,institution,/api/institution/wecom-official-dry-run-config,GET；POST,2,0,,0,1,0,,src/modules/institution/tests/WeComOfficialDryRunConfigApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom-official-dry-run-snapshot/route.ts,/api/institution/wecom-official-dry-run-snapshot,unversioned,unversioned,institution,/api/institution/wecom-official-dry-run-snapshot,GET；POST,2,0,,0,1,0,,src/modules/institution/tests/WeComDryRunSnapshotApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom-official-dry-run/evaluate/route.ts,/api/institution/wecom-official-dry-run/evaluate,unversioned,unversioned,institution,/api/institution/wecom-official-dry-run/evaluate,POST,1,0,,0,1,0,,src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom-official-dry-run/route.ts,/api/institution/wecom-official-dry-run,unversioned,unversioned,institution,/api/institution/wecom-official-dry-run,GET,1,0,,0,3,0,,src/modules/institution/tests/WeComDryRunSnapshotApiRoute.test.ts；src/modules/institution/tests/WeComOfficialDryRunApiRoute.test.ts；src/modules/institution/tests/WeComOfficialDryRunConfigApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom-official-internal-message-proof/route.ts,/api/institution/wecom-official-internal-message-proof,unversioned,unversioned,institution,/api/institution/wecom-official-internal-message-proof,GET；POST,2,0,,0,1,0,,src/modules/institution/tests/WeComOfficialInternalMessageProofApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom-official-secret-precheck/route.ts,/api/institution/wecom-official-secret-precheck,unversioned,unversioned,institution,/api/institution/wecom-official-secret-precheck,GET；POST,2,0,,0,1,0,,src/modules/institution/tests/WeComOfficialSecretPrecheckApiRoute.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom/customer-mapping-candidates/route.ts,/api/institution/wecom/customer-mapping-candidates,unversioned,unversioned,institution,/api/institution/wecom/customer-mapping-candidates,GET,1,0,,1,3,0,src/modules/institution/components/WeComCustomerMappingCandidatesReadonlyPanel.tsx,src/modules/institution/tests/WeComCustomerMappingCandidatesApiRoute.test.ts；src/modules/institution/tests/WeComCustomerMappingCandidatesReadonlyPanel.test.tsx；src/modules/institution/tests/WeComCustomerMappingReadWriteBridge.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions/route.ts,/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions,unversioned,unversioned,institution,/api/institution/wecom/customer-mapping-reviews/[mappingId]/actions,POST,1,1,mappingId,1,5,0,src/modules/institution/client/wecom-customer-mapping-review-actions-client.ts,src/modules/institution/tests/WeComCustomerMappingCandidatesApiRoute.test.ts；src/modules/institution/tests/WeComCustomerMappingCandidatesReadonlyPanel.test.tsx；src/modules/institution/tests/WeComCustomerMappingReadWriteBridge.test.ts；src/modules/institution/tests/WeComCustomerMappingReviewActionsApiRoute.test.ts；src/modules/institution/tests/WeComCustomerMappingReviewActionsClient.test.ts,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/institution/wecom/external-contacts/route.ts,/api/institution/wecom/external-contacts,unversioned,unversioned,institution,/api/institution/wecom/external-contacts,GET,1,0,,1,2,0,src/modules/institution/components/WeComExternalContactReadonlyPanel.tsx,src/modules/institution/tests/WeComExternalContactReadonlyApiRoute.test.ts；src/modules/institution/tests/WeComExternalContactReadonlyPanel.test.tsx,,phase11_candidate,present,institution-app,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/open-platform/ai-credit-metering-rules/[id]/route.ts,/api/open-platform/ai-credit-metering-rules/[id],unversioned,unversioned,open-platform,/api/open-platform/ai-credit-metering-rules/[id],PATCH,1,1,id,1,3,0,src/modules/open-platform/client/platform-ai-credit-metering-rules-client.ts,src/modules/open-platform/tests/AiCreditMeteringRulesApiRoute.test.ts；src/modules/open-platform/tests/AiCreditMeteringRulesClient.test.ts；src/modules/open-platform/tests/OpenPlatformAiCreditMeteringRulesPanel.test.tsx,,phase11_candidate,present,api-route,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/open-platform/ai-credit-metering-rules/route.ts,/api/open-platform/ai-credit-metering-rules,unversioned,unversioned,open-platform,/api/open-platform/ai-credit-metering-rules,GET；POST,2,0,,1,4,0,src/modules/open-platform/client/platform-ai-credit-metering-rules-client.ts,src/modules/open-platform/tests/AiCreditMeteringRulesApiRoute.test.ts；src/modules/open-platform/tests/AiCreditMeteringRulesClient.test.ts；src/modules/open-platform/tests/OpenPlatformAiCreditMeteringRulesPanel.test.tsx；src/modules/workspace/tests/WorkspaceEntryPages.test.tsx,,phase11_candidate,present,api-route,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
src/app/api/open-platform/ai-usage-credits/route.ts,/api/open-platform/ai-usage-credits,unversioned,unversioned,open-platform,/api/open-platform/ai-usage-credits,GET,1,0,,1,4,0,src/modules/open-platform/client/platform-ai-usage-credits-client.ts,src/modules/open-platform/tests/AiUsageCreditsApiRoute.test.ts；src/modules/open-platform/tests/AiUsageCreditsClient.test.ts；src/modules/open-platform/tests/OpenPlatformAiReadonlyPanel.test.tsx；src/modules/open-platform/tests/OpenPlatformAiUsageCreditsPanel.test.tsx,,phase11_candidate,present,api-route,API_VERSION_REVIEW,src/app/api/v1/<scope>/,high,9,yes,pending,no,unchanged,已纳入第十一阶段 API_VERSION_REVIEW 候选,no,no
